date,country,E1_contagio,E2_tend_contagio,E3_presion_hosp,E4_tend_hosp,E5_restriccion,E6_tend_socioec,E7_preocupacion,A1_work,A2_school,A3_ptrans,A4_conf
2020-05-21,GB,0.0,-0.05,0.0471403812824955,-0.001980467168523,71.3,0.0,0.897053726169844,3.0,3.0,1.0,1.0
2020-05-22,GB,0.0,0.0,0.045364332293734,-0.0017760489887614,71.3,0.0,0.8953785086475758,3.0,3.0,1.0,1.0
2020-05-23,GB,0.15,0.15,0.0439719739067407,-0.0013923583869933,71.3,0.0,0.9062575501328825,3.0,3.0,1.0,1.0
2020-05-24,GB,0.1499999999999999,-8.326672684688674e-17,0.0398089171974521,-0.0041630567092885,71.3,0.0,0.904723991507431,3.0,3.0,1.0,1.0
2020-05-25,GB,0.03636,-0.1136399999999999,0.0402107598447031,0.0004018426472509,71.3,0.0,0.917914586799778,3.0,3.0,1.0,1.0
2020-05-26,GB,0.0363599999999999,-1.0408340855860844e-16,0.0357142857142857,-0.0044964741304173,71.3,0.0,1.0,3.0,3.0,1.0,1.0
2020-05-27,GB,0.0363599999999998,-9.714451465470121e-17,0.0371552975326558,0.0014410118183701,71.3,0.0,0.9100145137880988,3.0,3.0,1.0,1.0
2020-05-28,GB,0.0363599999999998,0.0,0.0419623572971303,0.0048070597644745,71.3,0.0,0.9074359765504474,3.0,3.0,1.0,1.0
2020-05-29,GB,0.0363599999999998,0.0,0.0377421509686037,-0.0042202063285265,69.44,-1.8599999999999992,0.8954575818303273,2.0,3.0,1.0,1.0
2020-05-30,GB,0.0363599999999998,0.0,0.04,0.0022578490313962,69.44,0.0,0.96,2.0,3.0,1.0,1.0
2020-05-31,GB,0.0125,-0.0238599999999998,0.0301295570955106,-0.0098704429044894,69.44,0.0,0.9105152154263332,2.0,3.0,1.0,1.0
2020-06-01,GB,0.0,-0.0125,0.0316233309908643,0.0014937738953536,67.59,-1.8499999999999943,0.9086437104708364,2.0,3.0,1.0,1.0
2020-06-02,GB,0.07463,0.07463,0.0413983440662373,0.0097750130753729,67.59,0.0,0.90524379024839,2.0,3.0,1.0,1.0
2020-06-03,GB,0.0746299999999999,-9.714451465470121e-17,0.0461930551130932,0.0047947110468559,67.59,0.0,0.8974195603695444,2.0,3.0,1.0,1.0
