episodio,retorno,c_medio,coste_medio,epsilon,error_TD_medio
43683,263.4081,0.3436,5.0493,0.0200,0.410368
43684,245.4058,0.3423,5.0959,0.0200,0.534216
43685,267.1028,0.3413,4.9397,0.0200,0.435654
43686,273.3244,0.3456,4.9726,0.0200,0.415892
43687,280.9183,0.3427,4.9726,0.0200,0.397564
43688,287.7359,0.3342,4.8904,0.0200,0.371816
43689,266.2407,0.3398,4.9863,0.0200,0.404528
43690,287.5101,0.3417,4.9123,0.0200,0.364094
43691,315.1243,0.3401,4.8411,0.0200,0.306165
43692,273.5563,0.3449,5.0493,0.0200,0.437723
43693,268.3385,0.3463,4.9370,0.0200,0.364751
43694,273.8299,0.3396,5.0274,0.0200,0.356085
43695,277.8080,0.3395,4.9151,0.0200,0.405903
43696,289.1354,0.3435,5.0658,0.0200,0.361152
43697,306.1589,0.3275,4.8575,0.0200,0.375466
43698,269.4790,0.3445,5.0438,0.0200,0.388210
43699,307.0084,0.3401,4.7671,0.0200,0.350160
43700,281.0987,0.3460,5.0548,0.0200,0.425799
43701,262.9858,0.3449,4.9425,0.0200,0.443406
43702,281.0622,0.3167,4.6740,0.0200,0.487873
43703,270.2032,0.3374,4.9699,0.0200,0.376885
43704,261.7980,0.3420,4.9890,0.0200,0.411085
43705,260.5900,0.3376,5.0740,0.0200,0.459106
43706,279.9498,0.3428,5.0877,0.0200,0.411961
43707,285.6330,0.3406,5.0658,0.0200,0.411443
43708,244.3913,0.3421,5.0575,0.0200,0.482594
43709,289.0805,0.3327,4.7671,0.0200,0.370130
43710,313.9246,0.3035,4.6219,0.0200,0.484244
43711,277.5674,0.3423,4.9753,0.0200,0.385328
43712,289.3647,0.3432,5.0767,0.0200,0.394549
43713,282.0447,0.3414,5.1014,0.0200,0.377375
43714,277.7216,0.3419,5.0082,0.0200,0.408466
43715,261.9527,0.3381,5.1096,0.0200,0.445228
43716,283.6473,0.3432,5.1123,0.0200,0.366996
43717,268.8563,0.3404,4.9808,0.0200,0.446728
43718,296.1388,0.3431,4.9260,0.0200,0.362145
43719,312.0735,0.3417,5.0247,0.0200,0.346760
43720,309.3590,0.3381,4.8712,0.0200,0.338710
43721,242.9181,0.3410,5.0000,0.0200,0.462795
43722,284.5685,0.3421,4.9233,0.0200,0.494883
43723,290.2595,0.3426,5.0932,0.0200,0.367257
43724,285.5646,0.3438,4.9781,0.0200,0.378247
43725,289.9806,0.3442,5.0877,0.0200,0.407852
43726,289.9543,0.3431,4.9562,0.0200,0.394190
43727,267.2529,0.3370,4.9890,0.0200,0.451247
43728,271.2924,0.3450,5.0438,0.0200,0.414519
43729,229.5906,0.3454,5.0849,0.0200,0.557205
43730,277.6718,0.3469,5.1151,0.0200,0.467861
43731,271.6933,0.3419,4.9616,0.0200,0.420587
43732,253.8454,0.3432,4.9808,0.0200,0.544221
43733,292.2445,0.3412,4.9452,0.0200,0.428044
43734,261.4797,0.3465,5.0575,0.0200,0.424783
43735,303.2276,0.3424,4.9096,0.0200,0.362833
43736,272.6882,0.3391,4.9753,0.0200,0.381676
43737,264.7289,0.3429,5.0055,0.0200,0.394660
43738,264.2579,0.3445,5.0000,0.0200,0.373269
43739,298.9121,0.3422,4.9151,0.0200,0.372892
43740,271.5406,0.3432,5.1096,0.0200,0.414734
43741,265.6934,0.3427,5.0466,0.0200,0.446447
43742,305.4383,0.3447,4.9945,0.0200,0.329316
43743,258.5536,0.3455,5.1123,0.0200,0.432657
43744,285.2734,0.3417,5.0164,0.0200,0.412855
43745,273.5649,0.3321,4.8521,0.0200,0.466384
43746,270.8997,0.3449,5.1315,0.0200,0.393639
43747,289.1292,0.3400,4.9589,0.0200,0.390303
43748,297.3959,0.3373,4.9836,0.0200,0.333435
43749,281.7236,0.3442,5.1096,0.0200,0.399731
43750,284.5625,0.3412,5.0959,0.0200,0.375382
43751,264.9435,0.3385,5.0603,0.0200,0.366022
43752,286.2823,0.3402,4.9863,0.0200,0.406968
43753,279.3309,0.3417,4.9918,0.0200,0.370679
43754,315.7997,0.3437,4.8712,0.0200,0.314939
43755,275.6119,0.3371,4.8795,0.0200,0.388930
43756,262.4910,0.3405,5.0822,0.0200,0.413620
43757,243.2399,0.3439,5.0055,0.0200,0.535853
43758,267.8627,0.3401,5.0110,0.0200,0.432633
43759,288.2197,0.3385,4.9096,0.0200,0.309155
43760,297.9706,0.3381,4.8521,0.0200,0.333286
43761,266.2410,0.3442,5.0932,0.0200,0.470818
43762,236.7755,0.3471,5.0521,0.0200,0.530417
43763,269.7161,0.3404,4.9151,0.0200,0.452016
43764,277.7520,0.3405,4.9068,0.0200,0.350412
43765,294.1647,0.3313,4.8685,0.0200,0.431770
43766,292.0034,0.3434,4.8849,0.0200,0.411859
43767,274.7371,0.3442,4.9726,0.0200,0.449260
43768,282.3643,0.3387,4.9479,0.0200,0.413573
43769,278.7223,0.3404,5.0411,0.0200,0.370487
43770,283.1891,0.3411,5.0685,0.0200,0.388971
43771,268.1326,0.3485,5.0575,0.0200,0.463807
43772,303.7220,0.3398,4.9425,0.0200,0.313101
43773,264.9247,0.3452,5.1205,0.0200,0.411272
43774,283.7442,0.3410,4.8411,0.0200,0.363753
43775,267.5331,0.3424,5.0986,0.0200,0.406263
43776,260.8642,0.3406,5.1562,0.0200,0.456572
43777,292.5247,0.3362,4.8849,0.0200,0.353153
43778,284.4146,0.3419,5.0082,0.0200,0.358942
43779,267.4189,0.3448,5.0822,0.0200,0.459324
43780,248.0967,0.3450,5.1644,0.0200,0.531144
43781,278.8295,0.3419,4.9753,0.0200,0.363715
43782,289.0226,0.3413,4.9397,0.0200,0.464481
43783,280.9276,0.3313,4.8959,0.0200,0.441040
43784,284.7897,0.3431,4.9342,0.0200,0.372989
43785,318.4691,0.3472,4.9534,0.0200,0.327159
43786,253.0599,0.3462,4.9370,0.0200,0.453639
43787,270.4045,0.3423,5.0466,0.0200,0.434418
43788,247.7837,0.3431,4.9699,0.0200,0.466783
43789,296.8625,0.3387,4.9616,0.0200,0.389711
43790,286.2383,0.3422,4.9534,0.0200,0.417698
43791,272.8273,0.3448,5.0027,0.0200,0.430000
43792,266.5150,0.3461,4.9918,0.0200,0.448576
43793,257.1023,0.3502,5.0712,0.0200,0.439533
43794,295.4085,0.3355,4.8685,0.0200,0.350530
43795,256.2620,0.3440,4.9589,0.0200,0.476368
43796,289.3442,0.3370,4.8603,0.0200,0.409129
43797,258.3365,0.3401,4.9370,0.0200,0.477450
43798,286.4097,0.3404,5.0630,0.0200,0.369485
43799,298.5863,0.3441,5.0027,0.0200,0.386656
43800,262.7624,0.3437,5.0685,0.0200,0.556981
43801,258.0144,0.3460,5.1890,0.0200,0.402534
43802,256.2165,0.3415,5.1041,0.0200,0.421209
43803,247.1303,0.3482,5.0521,0.0200,0.473768
43804,286.1651,0.3408,4.9178,0.0200,0.325588
43805,293.2973,0.3448,5.0329,0.0200,0.434839
43806,262.8244,0.3490,5.1123,0.0200,0.485370
43807,268.8059,0.3432,5.0219,0.0200,0.377231
43808,268.4708,0.3425,5.0603,0.0200,0.409496
43809,274.3731,0.3396,5.0329,0.0200,0.522862
43810,279.7518,0.3373,4.8329,0.0200,0.377645
43811,298.7422,0.3444,5.0274,0.0200,0.321259
43812,252.6624,0.3442,5.0110,0.0200,0.487936
43813,278.2454,0.3457,4.9973,0.0200,0.429356
43814,264.5220,0.3488,5.1041,0.0200,0.437649
43815,264.1364,0.3441,5.1753,0.0200,0.478939
43816,319.5765,0.3455,5.0055,0.0200,0.325802
43817,283.9170,0.3448,4.9863,0.0200,0.416481
43818,275.9812,0.3447,5.0548,0.0200,0.469551
43819,287.4514,0.3449,4.7836,0.0200,0.406721
43820,287.4699,0.3424,4.9808,0.0200,0.376603
43821,265.7896,0.3430,5.0027,0.0200,0.395535
43822,273.8676,0.3241,4.8767,0.0200,0.480649
43823,277.8529,0.3418,4.9479,0.0200,0.361868
43824,294.3565,0.3312,4.7918,0.0200,0.363294
43825,247.5693,0.3400,4.9507,0.0200,0.428944
43826,277.1847,0.3427,5.0055,0.0200,0.366968
43827,277.5293,0.3452,5.0822,0.0200,0.437562
43828,280.4363,0.3476,5.1041,0.0200,0.494517
43829,260.1230,0.3474,5.0027,0.0200,0.471341
43830,297.2932,0.3437,4.8658,0.0200,0.364883
43831,273.4003,0.3426,5.0411,0.0200,0.419345
43832,251.5173,0.3414,5.0137,0.0200,0.530879
43833,275.1199,0.3443,5.1233,0.0200,0.378366
43834,287.7259,0.3432,4.8959,0.0200,0.366280
43835,261.8064,0.3459,5.1315,0.0200,0.397561
43836,228.4205,0.3482,5.1342,0.0200,0.534257
43837,309.8190,0.3448,4.9178,0.0200,0.333601
43838,304.9773,0.3430,4.9507,0.0200,0.294660
43839,267.8034,0.3414,5.0740,0.0200,0.370073
43840,263.5952,0.3417,4.9616,0.0200,0.416843
43841,285.2964,0.3405,5.0548,0.0200,0.337897
43842,291.8348,0.3370,4.9260,0.0200,0.351372
43843,266.0410,0.3455,5.0795,0.0200,0.529159
43844,284.3692,0.3468,5.0192,0.0200,0.458869
43845,241.6227,0.3475,4.9397,0.0200,0.557730
43846,286.6190,0.3471,4.9507,0.0200,0.429230
43847,291.0971,0.3430,4.9945,0.0200,0.452581
43848,315.2107,0.3451,5.0301,0.0200,0.333343
43849,278.2661,0.3447,4.9918,0.0200,0.466908
43850,272.0143,0.3458,4.9781,0.0200,0.527589
43851,304.4632,0.3380,5.0247,0.0200,0.303826
43852,268.9939,0.3415,4.9671,0.0200,0.375650
43853,253.5226,0.3439,5.0740,0.0200,0.444810
43854,275.6645,0.3394,4.9616,0.0200,0.459512
43855,265.0574,0.3426,5.0329,0.0200,0.440992
43856,287.4372,0.3398,5.0027,0.0200,0.379551
43857,276.8929,0.3395,5.1041,0.0200,0.395980
43858,296.2915,0.3381,5.0274,0.0200,0.325738
43859,282.6703,0.3455,4.9890,0.0200,0.421879
43860,273.7765,0.3440,5.1041,0.0200,0.369329
43861,306.5652,0.3415,4.9562,0.0200,0.355801
43862,301.5188,0.3419,4.9041,0.0200,0.397948
43863,277.7551,0.3432,5.0521,0.0200,0.452145
43864,274.4256,0.3406,4.9945,0.0200,0.419443
43865,253.1580,0.3450,5.0795,0.0200,0.469212
43866,272.9481,0.3402,5.0493,0.0200,0.416250
43867,258.0722,0.3457,5.0822,0.0200,0.430220
43868,275.4431,0.3419,5.1342,0.0200,0.379958
43869,267.7274,0.3453,5.0137,0.0200,0.479178
43870,274.1802,0.3389,4.9945,0.0200,0.377822
43871,300.9963,0.3458,4.9123,0.0200,0.320523
43872,292.1626,0.3280,4.9151,0.0200,0.449657
43873,259.5899,0.3393,5.0247,0.0200,0.447974
43874,285.8898,0.3392,4.9370,0.0200,0.334883
43875,271.5869,0.3452,5.1260,0.0200,0.579159
43876,255.5722,0.3365,4.9370,0.0200,0.466679
43877,284.5681,0.3414,5.0110,0.0200,0.385911
43878,264.0775,0.3480,4.9507,0.0200,0.510016
43879,275.8358,0.3444,5.0822,0.0200,0.385899
43880,280.5004,0.3471,5.1233,0.0200,0.339859
43881,278.4331,0.3430,4.9342,0.0200,0.456878
43882,275.0553,0.3384,4.9863,0.0200,0.378103
43883,309.3261,0.3479,5.0082,0.0200,0.323244
43884,273.5282,0.3450,5.0329,0.0200,0.475848
43885,268.0738,0.3441,5.0959,0.0200,0.456137
43886,263.9299,0.3418,5.0630,0.0200,0.439091
43887,308.8237,0.3409,4.9699,0.0200,0.333424
43888,256.3806,0.3465,5.0000,0.0200,0.416611
43889,281.0246,0.3432,5.1014,0.0200,0.407427
43890,269.5680,0.3446,5.0740,0.0200,0.497876
43891,288.8842,0.3423,4.9342,0.0200,0.429310
43892,301.4589,0.3435,4.9178,0.0200,0.358603
43893,290.3122,0.3408,4.9096,0.0200,0.324390
43894,269.1701,0.3413,5.1233,0.0200,0.463968
43895,299.2042,0.3396,4.9699,0.0200,0.345180
43896,249.5135,0.3408,5.0027,0.0200,0.497255
43897,259.8685,0.3412,5.0904,0.0200,0.400513
43898,273.9410,0.3404,4.9808,0.0200,0.468835
43899,252.4360,0.3426,5.1014,0.0200,0.442965
43900,256.3795,0.3383,5.0438,0.0200,0.499742
43901,292.3987,0.3429,5.1836,0.0200,0.378389
43902,276.7470,0.3430,5.1096,0.0200,0.408093
43903,299.4567,0.3283,4.7918,0.0200,0.422870
43904,266.9779,0.3432,4.9890,0.0200,0.451275
43905,287.9978,0.3405,4.9370,0.0200,0.462728
43906,279.7806,0.3374,4.8247,0.0200,0.427953
43907,303.8389,0.3416,4.9671,0.0200,0.339372
43908,292.2584,0.3430,4.9589,0.0200,0.451021
43909,277.7319,0.3434,5.1068,0.0200,0.394357
43910,284.9685,0.3420,5.0658,0.0200,0.391389
43911,261.9088,0.3447,5.0164,0.0200,0.484204
43912,289.2941,0.3426,4.9699,0.0200,0.442810
43913,270.5970,0.3439,4.9808,0.0200,0.443976
43914,288.5278,0.3455,5.0466,0.0200,0.478483
43915,299.2970,0.3441,4.8685,0.0200,0.424630
43916,290.9866,0.3408,4.9260,0.0200,0.401390
43917,291.8529,0.3390,4.9178,0.0200,0.421109
43918,254.0669,0.3403,5.0247,0.0200,0.505219
43919,283.6247,0.3433,5.1233,0.0200,0.388992
43920,269.8015,0.3431,5.0082,0.0200,0.492277
43921,264.3396,0.3439,4.9726,0.0200,0.390567
43922,311.0226,0.3456,5.0137,0.0200,0.337398
43923,276.5542,0.3405,5.0630,0.0200,0.397247
43924,283.1347,0.3418,4.9370,0.0200,0.461858
43925,260.5126,0.3453,5.0712,0.0200,0.525301
43926,281.7997,0.3290,4.9562,0.0200,0.371185
43927,271.1553,0.3436,5.0712,0.0200,0.407611
43928,267.0380,0.3440,4.9918,0.0200,0.455719
43929,253.8328,0.3451,5.0658,0.0200,0.470272
43930,293.6958,0.3391,4.8712,0.0200,0.444427
43931,282.5735,0.3441,4.9863,0.0200,0.415539
43932,281.6288,0.3385,5.0630,0.0200,0.349527
43933,269.7857,0.3414,4.9699,0.0200,0.449935
43934,278.7812,0.3404,4.9534,0.0200,0.388040
43935,310.2236,0.3433,5.0247,0.0200,0.353371
43936,285.9967,0.3270,4.8466,0.0200,0.494563
43937,294.3591,0.3427,5.0685,0.0200,0.409921
43938,284.6553,0.3385,4.9616,0.0200,0.402032
43939,280.1904,0.3335,4.9562,0.0200,0.530754
43940,290.7463,0.3388,5.0795,0.0200,0.380862
43941,248.6139,0.3413,5.1288,0.0200,0.468074
43942,266.2093,0.3433,5.0329,0.0200,0.504397
43943,277.5608,0.3405,4.9562,0.0200,0.405213
43944,283.7489,0.3425,5.0548,0.0200,0.449925
43945,249.3308,0.3428,5.0521,0.0200,0.473196
43946,222.3216,0.3447,5.1342,0.0200,0.546021
43947,275.7704,0.3381,4.9863,0.0200,0.396468
43948,274.6851,0.3364,4.9671,0.0200,0.398693
43949,286.5460,0.3440,4.9671,0.0200,0.421278
43950,280.5839,0.3455,4.9507,0.0200,0.503913
43951,307.0484,0.3435,4.9671,0.0200,0.369086
43952,262.9856,0.3455,5.0795,0.0200,0.382482
43953,312.2925,0.3395,4.9014,0.0200,0.365758
43954,270.2070,0.3384,4.9644,0.0200,0.459914
43955,265.5495,0.3416,5.0000,0.0200,0.423976
43956,247.1974,0.3431,5.0630,0.0200,0.543313
43957,275.2616,0.3408,4.9589,0.0200,0.392112
43958,257.2266,0.3399,5.0055,0.0200,0.408194
43959,283.4451,0.3397,4.8466,0.0200,0.359676
43960,277.8732,0.3414,5.0658,0.0200,0.444742
43961,278.1268,0.3389,4.9973,0.0200,0.488880
43962,283.3123,0.3414,4.9781,0.0200,0.385481
43963,249.6945,0.3460,5.1616,0.0200,0.470961
43964,308.2237,0.3444,5.0904,0.0200,0.353782
43965,293.4651,0.3432,5.0219,0.0200,0.390617
43966,298.0044,0.3392,5.0740,0.0200,0.343790
43967,282.5909,0.3403,4.8575,0.0200,0.359574
43968,267.9735,0.3400,4.9699,0.0200,0.540298
43969,283.1476,0.3403,4.9315,0.0200,0.414901
43970,310.7274,0.3414,4.9479,0.0200,0.312118
43971,291.3352,0.3378,4.9123,0.0200,0.360289
43972,249.3182,0.3412,5.0274,0.0200,0.472011
43973,250.3553,0.3433,5.1014,0.0200,0.507355
43974,280.3725,0.3464,5.0438,0.0200,0.476738
43975,310.8299,0.3427,4.8986,0.0200,0.315431
43976,234.4161,0.3460,5.1562,0.0200,0.506933
43977,253.7821,0.3474,5.0603,0.0200,0.546938
43978,273.7308,0.3407,4.9644,0.0200,0.406124
43979,263.4726,0.3448,5.1178,0.0200,0.425484
43980,275.8002,0.3401,5.0329,0.0200,0.385209
43981,283.0639,0.3461,5.1151,0.0200,0.399154
43982,295.4572,0.3388,4.9534,0.0200,0.329642
43983,261.2891,0.3425,5.0712,0.0200,0.437876
43984,272.2485,0.3422,5.0082,0.0200,0.450867
43985,287.4839,0.3462,5.1260,0.0200,0.334310
43986,289.9804,0.3419,5.0932,0.0200,0.385751
43987,292.0539,0.3465,5.0247,0.0200,0.416220
43988,275.3968,0.3442,5.0712,0.0200,0.535284
43989,260.1412,0.3456,5.0767,0.0200,0.545573
43990,270.5120,0.3442,5.0110,0.0200,0.441599
43991,280.6410,0.3477,4.9726,0.0200,0.446260
43992,281.6872,0.3386,5.0027,0.0200,0.384343
43993,255.6108,0.3451,5.1041,0.0200,0.489846
43994,288.7559,0.3430,5.0137,0.0200,0.397062
43995,278.7787,0.3415,4.9096,0.0200,0.399715
43996,290.7845,0.3428,4.8603,0.0200,0.381133
43997,242.6295,0.3458,5.1342,0.0200,0.452620
43998,266.4757,0.3433,5.1452,0.0200,0.520925
43999,294.0377,0.3437,5.0630,0.0200,0.362857
44000,253.4769,0.3415,4.9616,0.0200,0.464017
44001,304.8910,0.3462,5.0247,0.0200,0.352420
44002,280.6936,0.3341,4.8356,0.0200,0.418893
44003,288.0576,0.3420,5.0301,0.0200,0.388663
44004,303.9685,0.3437,5.0877,0.0200,0.355448
44005,254.3348,0.3390,4.9534,0.0200,0.484788
44006,260.7400,0.3438,5.1726,0.0200,0.426954
44007,277.2726,0.3466,5.0438,0.0200,0.343367
44008,280.5319,0.3416,5.0164,0.0200,0.426035
44009,285.9993,0.3434,5.0438,0.0200,0.466414
44010,290.0735,0.3169,4.8438,0.0200,0.423116
44011,272.9854,0.3433,5.1151,0.0200,0.369258
44012,248.1145,0.3439,5.1260,0.0200,0.441233
44013,251.6287,0.3393,5.0493,0.0200,0.481631
44014,267.2039,0.3379,5.0411,0.0200,0.401063
44015,308.0996,0.3458,5.0164,0.0200,0.360242
44016,281.0961,0.3465,4.9534,0.0200,0.383879
44017,272.7071,0.3422,5.0795,0.0200,0.383974
44018,296.3348,0.3131,4.7945,0.0200,0.423358
44019,287.7373,0.3386,4.8904,0.0200,0.329791
44020,267.5598,0.3455,5.0658,0.0200,0.499402
44021,283.8774,0.3436,5.0658,0.0200,0.382146
44022,292.4979,0.3408,5.0137,0.0200,0.375355
44023,268.3894,0.3423,4.9863,0.0200,0.538197
44024,251.3031,0.3441,5.0712,0.0200,0.511729
44025,274.5911,0.3397,5.0082,0.0200,0.446564
44026,279.9441,0.3343,4.9808,0.0200,0.421151
44027,287.7228,0.3409,4.9123,0.0200,0.350629
44028,264.9014,0.3453,5.0712,0.0200,0.349124
44029,300.9958,0.3394,4.9918,0.0200,0.337066
44030,243.5901,0.3450,5.1671,0.0200,0.484896
44031,304.4980,0.3447,4.9452,0.0200,0.376945
44032,274.8147,0.3463,5.1233,0.0200,0.427132
44033,274.5322,0.3433,5.0247,0.0200,0.401463
44034,275.7604,0.3461,5.0438,0.0200,0.361746
44035,277.5052,0.3408,4.9123,0.0200,0.511832
44036,261.1924,0.3443,5.1096,0.0200,0.388535
44037,264.5120,0.3420,4.9945,0.0200,0.459208
44038,277.1649,0.3440,5.0767,0.0200,0.387233
44039,315.3836,0.3445,4.9452,0.0200,0.313977
44040,292.1120,0.3421,5.0575,0.0200,0.387253
44041,288.1999,0.3445,5.0000,0.0200,0.394544
44042,270.1165,0.3405,4.9370,0.0200,0.423579
44043,290.4932,0.3448,5.0274,0.0200,0.441048
44044,264.6337,0.3416,5.0548,0.0200,0.469847
44045,277.5362,0.3436,5.0603,0.0200,0.398806
44046,247.0459,0.3400,4.9644,0.0200,0.510867
44047,294.9578,0.3419,4.8274,0.0200,0.427913
44048,235.1968,0.3472,5.2082,0.0200,0.460101
44049,274.6151,0.3415,4.9151,0.0200,0.436231
44050,293.4203,0.3408,4.8712,0.0200,0.449535
44051,285.2484,0.3425,4.9452,0.0200,0.408556
44052,291.5233,0.3396,5.0027,0.0200,0.373216
44053,263.7258,0.3411,5.1370,0.0200,0.458315
44054,282.6995,0.3460,5.0110,0.0200,0.355207
44055,236.8176,0.3289,4.9452,0.0200,0.586664
44056,263.7440,0.3422,5.1178,0.0200,0.392297
44057,241.3493,0.3405,4.9479,0.0200,0.538597
44058,263.5364,0.3473,5.0795,0.0200,0.517110
44059,252.1507,0.3425,5.0164,0.0200,0.497969
44060,262.7328,0.3481,5.1616,0.0200,0.476683
44061,253.6037,0.3428,5.0986,0.0200,0.533447
44062,278.9012,0.3396,4.9479,0.0200,0.326198
44063,278.1728,0.3396,4.9699,0.0200,0.443368
44064,271.7009,0.3349,4.9534,0.0200,0.472370
44065,259.6070,0.3433,5.0575,0.0200,0.431648
44066,251.8705,0.3433,4.9945,0.0200,0.512537
44067,267.6905,0.3434,5.0904,0.0200,0.378629
44068,273.6376,0.3429,5.0000,0.0200,0.419173
44069,275.3649,0.3436,5.1260,0.0200,0.363923
44070,267.9485,0.3430,4.9918,0.0200,0.421912
44071,276.5528,0.3439,4.9863,0.0200,0.442938
44072,316.1096,0.3458,4.9644,0.0200,0.330667
44073,268.0911,0.3417,5.0219,0.0200,0.351139
44074,264.8666,0.3422,5.0712,0.0200,0.373023
44075,288.4726,0.3374,4.8356,0.0200,0.385716
44076,260.8267,0.3479,5.0384,0.0200,0.437357
44077,271.2080,0.3422,4.9808,0.0200,0.410132
44078,239.8098,0.3463,5.1014,0.0200,0.470375
44079,276.6145,0.3422,5.0438,0.0200,0.404369
44080,282.7294,0.3476,5.1479,0.0200,0.450680
44081,236.4750,0.3505,5.0932,0.0200,0.524626
44082,264.7205,0.3417,5.0301,0.0200,0.428959
44083,277.2667,0.3435,5.1260,0.0200,0.414397
44084,273.8912,0.3407,5.0466,0.0200,0.437159
44085,276.3995,0.3419,4.9397,0.0200,0.417916
44086,285.7262,0.3446,5.1068,0.0200,0.324186
44087,284.5934,0.3462,4.9014,0.0200,0.431532
44088,283.0438,0.3449,4.9288,0.0200,0.439474
44089,273.7401,0.3444,5.0575,0.0200,0.412200
44090,284.9348,0.3448,5.0274,0.0200,0.378443
44091,278.8488,0.3412,5.0329,0.0200,0.356398
44092,285.3382,0.3436,5.0521,0.0200,0.393914
44093,270.8308,0.3355,5.0411,0.0200,0.386898
44094,286.6686,0.3446,4.8521,0.0200,0.409329
44095,261.2919,0.3428,5.1425,0.0200,0.429568
44096,249.1302,0.3397,5.1507,0.0200,0.416566
44097,282.2373,0.3394,4.9397,0.0200,0.431441
44098,290.0868,0.3448,4.8219,0.0200,0.373696
44099,268.2344,0.3451,5.0055,0.0200,0.411386
44100,264.0509,0.3441,5.0630,0.0200,0.427999
44101,270.0392,0.3408,5.0740,0.0200,0.423634
44102,322.5270,0.3422,4.8603,0.0200,0.328770
44103,315.9462,0.3391,4.7671,0.0200,0.387888
44104,271.2256,0.3474,5.1890,0.0200,0.423229
44105,264.2059,0.3387,4.9397,0.0200,0.460305
44106,311.3909,0.3444,4.8932,0.0200,0.335750
44107,269.6853,0.3405,4.9425,0.0200,0.391011
44108,264.6785,0.3471,5.0822,0.0200,0.370288
44109,294.8972,0.3376,4.9370,0.0200,0.420645
44110,287.2496,0.3419,4.9753,0.0200,0.460375
44111,251.3681,0.3461,5.0932,0.0200,0.525193
44112,255.0063,0.3431,5.1342,0.0200,0.409578
44113,272.2757,0.3421,5.0329,0.0200,0.434599
44114,265.7814,0.3425,4.9945,0.0200,0.424318
44115,273.5879,0.3423,5.0493,0.0200,0.375587
44116,331.7560,0.3428,4.9644,0.0200,0.282395
44117,290.0211,0.3400,4.9890,0.0200,0.321847
44118,306.3937,0.3395,4.8685,0.0200,0.411818
44119,300.3578,0.3408,4.8932,0.0200,0.362898
44120,323.5908,0.3411,5.0027,0.0200,0.307215
44121,272.7598,0.3441,5.0932,0.0200,0.416801
44122,315.2596,0.3448,4.9644,0.0200,0.361810
44123,265.0096,0.3449,5.0877,0.0200,0.488579
44124,276.8741,0.3461,4.9671,0.0200,0.400629
44125,281.5183,0.3450,4.9945,0.0200,0.433782
44126,301.3676,0.3397,5.0055,0.0200,0.395071
44127,305.5771,0.3401,4.7836,0.0200,0.361063
44128,300.8526,0.3445,5.0000,0.0200,0.363359
44129,273.7902,0.3410,5.0603,0.0200,0.454253
44130,247.1953,0.3425,5.0630,0.0200,0.442959
44131,307.1548,0.3446,4.9836,0.0200,0.365313
44132,274.9751,0.3419,4.9890,0.0200,0.415137
44133,287.4161,0.3431,4.8986,0.0200,0.475921
44134,274.5002,0.3448,4.9863,0.0200,0.498017
44135,254.4720,0.3408,4.9945,0.0200,0.476297
44136,288.2498,0.3429,5.0466,0.0200,0.322264
44137,279.8052,0.3391,5.0055,0.0200,0.385371
44138,215.8597,0.3429,5.0877,0.0200,0.557293
44139,291.6949,0.3421,4.9397,0.0200,0.438151
44140,251.1458,0.3442,5.0164,0.0200,0.501142
44141,295.9522,0.3407,4.9479,0.0200,0.320098
44142,320.7799,0.3458,4.8548,0.0200,0.319093
44143,312.1130,0.3413,4.9370,0.0200,0.334832
44144,292.7073,0.3359,5.0685,0.0200,0.315149
44145,278.9430,0.3369,4.9233,0.0200,0.407976
44146,266.2117,0.3440,4.9918,0.0200,0.463589
44147,276.1682,0.3397,5.0247,0.0200,0.368777
44148,284.9488,0.3413,5.0877,0.0200,0.376913
44149,282.6965,0.3390,5.0603,0.0200,0.381813
44150,298.5529,0.3379,4.9671,0.0200,0.325089
44151,253.9111,0.3457,5.1315,0.0200,0.516509
44152,286.4110,0.3430,5.1260,0.0200,0.345764
44153,273.2915,0.3460,5.0932,0.0200,0.400993
44154,270.8394,0.3408,5.0822,0.0200,0.376811
44155,265.8013,0.3458,4.9863,0.0200,0.573165
44156,279.4638,0.3423,5.0356,0.0200,0.420016
44157,274.0685,0.3433,5.0137,0.0200,0.342548
44158,279.8880,0.3396,5.0466,0.0200,0.391742
44159,260.6914,0.3450,5.0000,0.0200,0.438128
44160,277.1832,0.3393,5.0274,0.0200,0.395751
44161,229.3911,0.3486,5.0411,0.0200,0.609712
44162,273.7335,0.3416,5.0767,0.0200,0.566308
44163,323.2966,0.3461,5.1096,0.0200,0.307712
